SampleNo,Subject,UtteranceNo,TrueClass,feature_value_0,feature_value_1,feature_value_2,feature_value_3,feature_value_4,feature_value_5,feature_value_6,feature_value_7,feature_value_8,feature_value_9,feature_value_10,feature_value_11,feature_value_12,feature_value_13,feature_value_14,feature_value_15,feature_value_16,feature_value_17,feature_value_18,feature_value_19,feature_value_20,feature_value_21,feature_value_22,feature_value_23,feature_value_24,feature_value_25,feature_value_26,feature_value_27,feature_value_28,feature_value_29,feature_value_30,feature_value_31,feature_value_32,feature_value_33,feature_value_34,feature_value_35,feature_value_36,feature_value_37,feature_value_38,feature_value_39,feature_value_40,feature_value_41,feature_value_42,feature_value_43,feature_value_44,feature_value_45,feature_value_46,feature_value_47,feature_value_48,feature_value_49,feature_value_50,feature_value_51,feature_value_52,feature_value_53,feature_value_54,feature_value_55,feature_value_56,feature_value_57,feature_value_58,feature_value_59,feature_value_60,feature_value_61,feature_value_62,feature_value_63,feature_value_64,feature_value_65,feature_value_66,feature_value_67,feature_value_68,feature_value_69,feature_value_70,feature_value_71,feature_value_72,feature_value_73,feature_value_74,feature_value_75,feature_value_76,feature_value_77,feature_value_78,feature_value_79,feature_value_80,feature_value_81,feature_value_82,feature_value_83,feature_value_84,feature_value_85,feature_value_86,feature_value_87,feature_value_88,feature_value_89,feature_value_90,feature_value_91,feature_value_92,feature_value_93,feature_value_94,feature_value_95,feature_value_96,feature_value_97,feature_value_98,feature_value_99,feature_value_100,feature_value_101,feature_value_102,feature_value_103,feature_value_104,feature_value_105,feature_value_106,feature_value_107,feature_value_108,feature_value_109,feature_value_110,feature_value_111,feature_value_112,feature_value_113,feature_value_114,feature_value_115,feature_value_116,feature_value_117,feature_value_118,feature_value_119,feature_value_120,feature_value_121,feature_value_122,feature_value_123,feature_value_124,feature_value_125,feature_value_126,feature_value_127,mean_feature
392.0,7.0,32.0,1,0.8328502476432381,0.7868486656965619,0.6596801569003771,0.4224243980051262,0.3141445546080406,0.6153705250884401,0.39571972784249315,0.6490933345573915,0.5823479539232815,0.5671181561997755,0.5407717706211149,0.6211905965386502,0.46260448450829755,0.8523616730560142,0.609436675270665,0.5822309186272163,0.5625568864914752,0.2522585962674651,0.5213607451520723,0.5320565300951181,0.7720842493564257,0.5006947095952462,0.5559850901081876,0.49320485109650525,0.36181357097862626,0.3883697797271469,0.7576514935539994,0.8129234928835724,0.6743209738214047,0.6909925882533839,0.3716955165662659,0.4524418289387851,0.5482223979985074,0.7964006478288824,0.6453386222518197,0.553408076300751,0.41310701313568665,0.4053404270513347,0.4704056225510148,0.7401894885423782,0.9262899568607151,0.6965850500505069,0.5318155339430497,0.2990668044769352,0.36477509287490767,0.5745226855411901,0.7200654257188704,0.6552872414337148,0.5251969205727808,0.57976234392711,0.6160719814581626,0.7290082902710505,0.7510194712479803,0.6639217115205811,0.5738093583996505,0.5488096674229891,0.38427645486263484,0.6068310738503213,0.5884741020875458,0.9198135899616486,0.6770295369843722,0.7105314671424221,0.6148400582073585,0.4682738970130308,0.5243395139650474,0.7356455944803559,0.8260466560508356,0.7625184877641115,0.4587702943709987,0.27161886945529884,0.4524688509487162,0.6078103358294294,0.8182050473603347,0.7159565584655931,0.29276439260118936,0.37714855911238127,0.4451450552351349,0.5624545695706852,0.7070025309570843,0.7817562730433126,0.7458155710109038,0.5080040485420296,0.17082312313053488,0.48183355461795796,0.5652533941172536,0.8638743081549999,0.7702956008037551,0.5840767280434043,0.5817102239388338,0.68347321647854,0.7471813885673626,0.693360750779304,0.7601952605729752,0.6657890381312281,0.3790834928496076,0.10734678493078753,0.22408025525422628,0.41143350961074143,0.3320444707339918,0.4472001155277738,0.4433594962606673,0.24459465470378047,0.330362397220027,0.3118562116011194,0.5151588220280054,0.7054927475159116,0.6219840496207284,0.7173920394846204,0.2731176454679484,0.4994422626494867,0.3460561087415335,0.5878989765462309,0.5121367789025418,0.5252263470561457,0.4936973120448802,0.45829790318797725,0.47726210527409785,0.4935267764335109,0.7054327559413083,0.6450609358356316,0.7627122169902724,0.3090554966982987,0.48025776777733825,0.30185434581453563,0.5953591645862524,0.5761210947950685,0.6510942869011069,0.515948567772469,0.5598076597368787
393.0,7.0,33.0,2,0.8599645410966388,0.7660925933049177,0.45134033709559546,0.40052198931710375,0.7831377943034824,0.6336667999583149,0.32404625132359455,0.4572602534926139,0.5958670668053979,0.40097433444823777,0.5959156799072145,0.6656160498285892,0.506660248065212,0.8446343039726364,0.4917778060927434,0.3189895463597924,0.34939903383663434,0.5194638730164896,0.5495490860407186,0.24847223785291322,0.4597618248131838,0.6935566164889415,0.4981767084812834,0.5262950008094371,0.5363508563162224,0.6639524949451782,0.35710542512329296,0.40405885005623526,0.2952552217511826,0.33412038135153355,0.5738115284789621,0.5580612633260625,0.28007593204708414,0.497674681065038,0.700387479034973,0.6046583535910154,0.49418596904009143,0.8048057117359908,0.748182815390429,0.610119402757308,0.3228207074348272,0.21223065143837389,0.30281905728044606,0.40129204923788697,0.5635946937006366,0.37602585609184846,0.4070558310157661,0.39963426750052927,0.5428050879396069,0.6241940689450228,0.6952731607642355,0.7046135430165724,0.7128565768848028,0.5172164288106079,0.2933928972324583,0.34910604779251414,0.5826227552339492,0.6528513445511335,0.3467308892959922,0.40495736646981634,0.33063894610421213,0.36692226951605256,0.4972175190750829,0.47664226804905163,0.6187354237253275,0.7255581281242828,0.5058026127182333,0.23335217967304211,0.233832099680506,0.7228303821485076,0.6225542166063607,0.3739423743126225,0.2643059545832286,0.5064849540219228,0.11272529990398743,0.34791234534693843,0.3233905263046239,0.5365308422025379,0.5953430451928317,0.3424772647070663,0.20370599423240415,0.25166813845668007,0.3599941743372671,0.5976096007838722,0.35315054452593464,0.4973705968252404,0.47328503537180994,0.4317389144981797,0.47265099952099315,0.60430803004315,0.7641959900874237,0.4656926348225894,0.40941623228150165,0.23677515456379322,0.39388113704907485,0.46051282240848496,0.4430816490104334,0.38563909886741043,0.39149250560617654,0.3792420680133758,0.5417292389908944,0.5020666248752281,0.5981837363490189,0.5178101027453579,0.25445021113551275,0.4853021909370727,0.42658573493636764,0.42214699791678145,0.2737474947674923,0.7359807141098652,0.30415784557321496,0.5295352851863019,0.626868586927329,0.400507027624552,0.26785607880764084,0.6165612592194166,0.6514460884529564,0.15644854946720904,0.4253915854227133,0.46536892925668694,0.5818856126877271,0.17309109422941713,0.6298184883535932,0.22993027494019558,0.5680296719602215,0.4647947216295416,0.6137189754599374,0.44130553727535515,0.4768231894992118
394.0,7.0,34.0,2,0.8323223857205335,0.8088533479410999,0.7295018786832745,0.504862152304658,0.29868554276874043,0.5470272650171002,0.3592395571545843,0.5983612796183115,0.46513316530139703,0.4733621233751486,0.48577844586638347,0.5832084626752079,0.43663623403513757,0.8099188201306333,0.5841360413323125,0.6029721845432131,0.5230094646037159,0.17140374810837578,0.6554510195675876,0.2786528709771549,0.5065792994103421,0.3858682825854127,0.5395986417393417,0.5809103482118682,0.5492325633216462,0.6519491237409343,0.173912150158886,0.520329106515922,0.6170886226798714,0.597916238766947,0.19420097815105475,0.6682930164547156,0.3547637446092528,0.6904919400872643,0.5208479350071928,0.7358500251630925,0.4401895127754319,0.6985271082557917,0.6657942190020416,0.17981399840242704,0.5705936075938796,0.579740165990988,0.6158948373630009,0.1921653001424005,0.5874618161733867,0.29653261185971647,0.5759037235884352,0.4625149711006182,0.6341691292591186,0.3418929051508812,0.5742385341102177,0.759448899937627,0.5631078650088335,0.4953118552101934,0.6574181011929372,0.8698460661900167,0.4148652963853744,0.6312573141008296,0.2863444561970257,0.72537388819774,0.3499343740538019,0.6286986091005209,0.41342891621755457,0.5314491054558487,0.5646570814420533,0.6904482140572608,0.47246540812114113,0.643168731960615,0.8683262026484947,0.43406600791621436,0.5994514468952794,0.33688763722349185,0.7312481485180855,0.4342303314247703,0.4898903912559034,0.3807961884380295,0.5517160048943993,0.5859481182701358,0.7735542178205156,0.75701143175993,0.823260000625147,0.6803888817368574,0.2984110556433813,0.4703766063321313,0.41043108701537867,0.6182361121072554,0.5245751797619083,0.5022774803997622,0.5610233160184935,0.8664955373410062,0.9155264353038368,0.7142651190601055,0.722240026510128,0.5503103559758452,0.7010102247816395,0.3410436375379998,0.2707114994492361,0.36828166846596583,0.4325412116746609,0.41089275162727656,0.5332529808526978,0.500679419868222,0.5889760640217055,0.7164340550977885,0.6724748108361817,0.8026344813308581,0.7843815703613415,0.7520372146095997,0.2925641360013502,0.4847848132343992,0.38349448171641665,0.44728937153128834,0.4673695829721834,0.3753799475343917,0.4841184048007272,0.6419299093453045,0.7241422348314824,0.6096109054321247,0.7692434133534224,0.8078286972700315,0.7365625251450602,0.278593852230824,0.3823113753819598,0.30873895426219516,0.4690775167917263,0.5815409667159681,0.6144737281008135,0.6382042310798354,0.5478324889771032
395.0,7.0,35.0,0,0.8736811788520129,0.8609570312563603,0.7436466405747522,0.5236133502179632,0.31682570665506676,0.23550737091105606,0.38103132931725464,0.6175324192674755,0.4826990399919592,0.6004343768127212,0.6986495058001594,0.4740611967588928,0.49168531317961917,0.9823107233163911,0.7235449593306846,0.7069499446593964,0.6508416821696749,0.27854290372271195,0.3259242072593088,0.322016862069044,0.5049223536891358,0.29943381690255094,0.35121663987057294,0.5660667960871886,0.40745341464972135,0.38030770471438613,0.9248664562475167,0.8819078653054286,0.908270821268392,0.5466797838225537,0.15246792023056105,0.052723871207194836,0.43213300460612636,0.7183581692996014,0.7126828272337075,0.5512946095011899,0.4230949345824786,0.4106513203701295,0.6477621570506726,0.8918870345943833,0.7316442656228842,0.6016370360004235,0.6291568022173744,0.28510714010091565,0.24065972626491572,0.3170791590482594,0.5547629217858396,0.5345808686613578,0.6158646850063048,0.6662139679166922,0.6308632122013912,0.6554901048251677,0.8677120758542894,0.6783421493058829,0.5928078424833264,0.5445827954873768,0.27332691752595917,0.2856808916300146,0.2682314380604745,0.6095376349421491,0.4973487981197948,0.6094387802282082,0.6141291784468219,0.43831411408843746,0.5425862052108851,0.7945395390763219,0.7827692946891162,0.6167611009359526,0.5257176699915616,0.32547092770193214,0.29788591270846654,0.3658597447259077,0.5491735295054715,0.6412824696580854,0.4731383076804698,0.7013005573781578,0.4839116841633021,0.6572532242653072,0.8402372926011378,0.9536799853578233,0.8273071860502911,0.4880117970366954,0.101173813447047,0.07364889735845098,0.4521967004822184,0.5908604169037383,0.8037390327759226,0.5655082292069108,0.5284035766862709,0.5655343280556205,0.7362839047957815,0.7325253047612633,0.8947216942526506,0.6759010069054255,0.5220124224875762,0.23001575889433398,0.08204894615479988,0.4134804590538309,0.3677376415102717,0.6039263317109973,0.6303532149848605,0.5562891882920783,0.4927477473672834,0.6186279837143658,0.6762974849223282,0.6843801164055008,0.6173260424250171,0.6748189962264132,0.233234833324129,0.4261937172139192,0.30499221274313837,0.5363720286650022,0.5233216314373869,0.543031582539273,0.567543939660473,0.5765436265668359,0.600201504850125,0.5907608072082867,0.7622762523552984,0.6245460244359794,0.6516946308026983,0.2435810778406044,0.3973484544892089,0.37144377570221043,0.6253130658201854,0.6281942492125423,0.5896417382609364,0.5893808784009539,0.5464079019470882
396.0,7.0,36.0,0,0.830123547597395,0.8029842059157781,0.7541066012509409,0.5489114183144368,0.3021564395872759,0.5249384669407509,0.24756852685931527,0.5537490156377305,0.46967554108925824,0.6059856132958912,0.7103978152886032,0.7374773440444301,0.5309105060760986,0.8852225086075037,0.6228989675174832,0.7036152928940131,0.732901316402142,0.26927012021532826,0.414672930588004,0.36584253259953475,0.734415160134831,0.446108365113536,0.5469966690840504,0.4787563537261803,0.4307884048057935,0.46372941551381824,0.8034641515155602,0.7931212257598664,0.6500592534861362,0.5306013806546248,0.2592450557850064,0.41858984552497963,0.5350708393609376,0.7310668432919828,0.5348961239757515,0.524924109241456,0.5257660576734858,0.47594019039530444,0.5915569859175835,0.8048003979373664,0.7232326121539012,0.5410309341063831,0.5661528463655441,0.2811860019982225,0.31421698148578175,0.5241364896994662,0.7480406326775855,0.6118138992264847,0.49558938224308896,0.4100943918204097,0.46863787640913807,0.5531749185162327,0.7414124327481246,0.8027010114833152,0.6596720011580726,0.5867204532675308,0.29951150803418075,0.3295474020422178,0.37018456425737284,0.664162579570556,0.5724073053778641,0.45590114248203445,0.47868998096547627,0.2810448268200682,0.5863396783209488,0.8473330049462652,0.6493340428409621,0.5720440465542698,0.4824395226847356,0.3146162693727401,0.4570865383017752,0.4688655729226268,0.8240108593400752,0.6711347452308729,0.5263873888375662,0.5729323237510107,0.516381635781112,0.596978378992738,0.8366120707836906,0.8778767317432922,0.7857624878269366,0.3870304659153879,0.1752391738224592,0.47076794875369316,0.47356463397735865,0.6403889987903992,0.5731912049284588,0.48530521496053264,0.44732158144613543,0.4633242479906218,0.693360793176613,0.8985924832831081,0.9508228411720141,0.6607307047026082,0.40803593813420924,0.19405724118158177,0.0811355074783011,0.6049125708106918,0.5537650852826762,0.8057313480738754,0.4843182777859626,0.3235093634384113,0.30312560556986573,0.5735201650964893,0.8616910880149858,0.6406546772133683,0.5662174537606014,0.5025111409185223,0.12025771105033745,0.32935947247233527,0.4127770520067539,0.6882551355928138,0.7035706225572308,0.546030197162797,0.5012859009250404,0.34800361833304366,0.4824736707683978,0.870258436859639,0.5708995587844984,0.501216536526545,0.5261360123452428,0.17861021044558514,0.40292484575710563,0.35550996527289064,0.6883020971858541,0.5856611754418971,0.6199448873711122,0.5269334427180048,0.5479682759220069
397.0,7.0,37.0,0,0.8260290940498816,0.789040162110517,0.6735182246848695,0.522132108570128,0.4129465909467977,0.7797275731991397,0.45912138553498205,0.6016096099504893,0.41748101538016064,0.5346328269513694,0.5929225321151919,0.5698175997654527,0.44719451670801263,0.8128079637589604,0.5842026459849493,0.5942767259200235,0.5377441058469022,0.19111359321349983,0.6214456346650732,0.407517188725953,0.6696665317765091,0.5169929852801983,0.7627225317554127,0.7378247935794865,0.5567338108456126,0.7433108829121994,0.32655117654350163,0.5122868150099595,0.6616414593832036,0.7596751619387059,0.32041123282787465,0.5720976369189235,0.44029270103181983,0.8649953192067277,0.5766764881713837,0.7162070693206314,0.3282008844680399,0.46571240402589065,0.2926568264760338,0.6025793174199183,0.5367059842675892,0.6390603207774918,0.7867784895005002,0.3210920940676549,0.5529826889190521,0.5108477422641836,0.9847574480649686,0.7157859189030313,0.8556072360480445,0.490358200695704,0.565925679837952,0.5479892386965763,0.7664989135225245,0.7425642559789993,0.642785989224501,0.5616520565453318,0.3316991295661599,0.47469098207118493,0.5013790554269815,0.8211921662469526,0.7071895321252376,0.6109599179995068,0.5708505956819384,0.4451743208731239,0.5287572478712911,0.7153281910082564,0.6959105569162592,0.5930393246696941,0.6121457045110901,0.35741065949988327,0.4254198069771653,0.42042890166401037,0.7404613266580128,0.6564370102733592,0.4879671025758599,0.4751504427819923,0.38664511553834924,0.5219820204036358,0.6953814694922964,0.6729378474011432,0.5769684417685101,0.5749519823957716,0.30800123686318565,0.5882059424915234,0.5452392081983158,0.8684065724696195,0.7755839882672312,0.674104961969621,0.5861984419693044,0.5399387765972874,0.5659292186117022,0.6773746794658576,0.7945459811181373,0.6682952576242014,0.4929565700545157,0.30651769344841673,0.37666588659182904,0.651872523540567,0.83572311172764,0.6502465088876525,0.42745300904792005,0.645065832339864,0.7697506456871508,0.7441508353582411,0.5529819818739922,0.802113856743929,0.631325210581161,0.6643639435859886,0.2540387475120398,0.588906982430352,0.485532722281858,0.6375666879410108,0.5734537474678435,0.43333290493593224,0.5946025626235477,0.5376536656222037,0.645766278567905,0.5480557414865984,0.7471765871406445,0.5941177215262823,0.5990417985610708,0.1952310226924045,0.3916124656567386,0.37550282819588154,0.6410849512434169,0.5950989429023376,0.5205698169185368,0.59381928785049,0.5806214498074853
398.0,7.0,38.0,2,0.8679512713352633,0.7442272071075383,0.7027686094808843,0.717851307108479,0.40941130647919866,0.3636671244238662,0.27906233820768284,0.5400063965217653,0.26745551376243315,0.5119062220350737,0.5320033559418416,0.6142194683312145,0.30876426870999735,0.9704352198784528,0.8209389357167349,0.756337175586067,0.5187862922721201,0.20927343818920305,0.13003412521978383,0.29823644893113227,0.4556820404734218,0.43305919415466604,0.3587747668328879,0.6152959786279979,0.45489001598224854,0.5706056598895347,0.8909354482085639,0.6948968632722478,0.6550057240004813,0.6401135663031681,0.3431831712913337,0.3414385516569102,0.40350291298218544,0.6361005451839568,0.5321891289712731,0.7064509987924414,0.6418561144483618,0.6429749578632924,0.489911174341178,0.9088221934038841,0.8413767799046544,0.6737371765056386,0.5613521075044555,0.2056699582448968,0.08935250752706562,0.31812684550189346,0.48829775878681875,0.5250613925810306,0.38830835150351434,0.5018176109882927,0.46904137678673463,0.6565228930234968,0.8057426590093869,0.6654579686711708,0.5525080813089811,0.6325478095817861,0.3426700722409362,0.4198075984929131,0.2529851009881538,0.5507441675898139,0.3560482773315337,0.5559316596774245,0.599342175518491,0.6022888520127104,0.6877735909811594,0.8954429477726772,0.8182892685192916,0.6629440006169566,0.5501659866637564,0.2783872549311888,0.2489831642570725,0.34519815834913564,0.47370214537976807,0.554701523434234,0.2566474360284617,0.512632795782855,0.42219433150090324,0.7104164366817681,0.8759039340625031,0.67438101002375,0.5922399077995831,0.5791295949890609,0.21613954399687005,0.33027605243032976,0.27553112002461594,0.5622024377221533,0.47796441747530755,0.5260690648127548,0.6063812282351897,0.6407783126771456,0.701933534492372,0.8572457638821583,0.7320078275112928,0.5926289885826617,0.6188950939799795,0.3256251968914347,0.1788179083007071,0.31109980097944184,0.37424034396530936,0.43881492881781736,0.5943093500702574,0.6934384601495294,0.6278618844711372,0.7010244553691789,0.8214764727979174,0.6647057927569773,0.5949805760505237,0.5858774507802781,0.171438042245013,0.30626652807188826,0.2946342819224747,0.49380679054562454,0.5739649737202042,0.5296941633051696,0.6425044445168488,0.5218391792406109,0.5997084724635594,0.7109262935758381,0.8999086516633136,0.673043853764146,0.45772554451437014,0.26164840880488033,0.24055767106477915,0.3301609859727953,0.42518927910324594,0.6259580262393605,0.5453901324960025,0.6489147661937436,0.5326289390439211
399.0,7.0,39.0,1,0.854545499519958,0.885645939845586,0.7691930003560873,0.6460624517571003,0.3933762915089292,0.3510696010006944,0.36860490427806625,0.5637520052002288,0.40030190945704847,0.5609751049301303,0.5025770087621683,0.4390222219724672,0.4023457922929391,0.9379283390679224,0.7519381706208339,0.701957269875952,0.7384353133766876,0.3737177456861342,0.4650354670420988,0.4059439611206136,0.6411017207540372,0.4186412488748549,0.4892043709248732,0.5358976462825513,0.4373281997832013,0.4782315983985778,0.7498900961366234,0.7218837787614539,0.7217500701734031,0.6626042152546563,0.3390558553886375,0.6404114770624212,0.6453732669370924,0.8113765729023412,0.46292963922812264,0.5850405980395899,0.5633684175483655,0.6850871813103578,0.6604648221502184,0.7855624315034226,0.8034975208466445,0.6195663275713276,0.5296428387536514,0.3326982316916211,0.5017515663763713,0.6734220478157995,0.8622491484420441,0.6974204770442033,0.6515832937762951,0.7167915233241577,0.6901396855874112,0.6673461167027017,0.758781048551122,0.7647265894002014,0.791181682878685,0.4403452907842923,0.21959432582449703,0.5182848154655059,0.620504015709834,0.8284003421422836,0.5070691862680647,0.5219347841359415,0.5948830150090153,0.6258325487737174,0.6631940955875878,0.7369422847333115,0.7414895467134826,0.5716504235566227,0.513585188928564,0.33050603807662543,0.4815238575019615,0.6003449873851066,0.8890923878180274,0.7907617238063065,0.5429984803937131,0.667200102856352,0.5925621142334233,0.7152473193374287,0.7262153328612616,0.7212035057594027,0.5931060347419175,0.5501997664209602,0.2408735921072094,0.47104936809846665,0.466675549854064,0.7577325389967314,0.6254943963027683,0.5216706731003542,0.5269750477422519,0.4876940430215692,0.5502954539079399,0.6533739662351561,0.8341921279024543,0.703416079458974,0.5317350939628142,0.2188908802743499,0.36585964889998684,0.6482946606630299,0.6270341221978083,0.7501144969495095,0.7028744138078533,0.5453940384294,0.7901578827857741,0.6111515814609153,0.5663605835593586,0.7031422817851523,0.5954571403104217,0.6921054657555893,0.23851247177873236,0.4700594516321063,0.3819759544791814,0.6088636824708608,0.6262361980334481,0.616254067748891,0.5876841364340503,0.5659810932706429,0.5660155195830053,0.5431825538469336,0.597522137188974,0.6000926135463635,0.6970813231979535,0.3189908112134595,0.5910845616881433,0.38803377343470213,0.7754860193889839,0.6400658707441745,0.8085352505926995,0.5752836383046489,0.5960785708970449
400.0,7.0,40.0,2,0.9299557644803501,0.889615432469659,0.8983068212443123,0.749317192354767,0.37688147543712114,0.10789223591281778,0.3364044397719136,0.6745753825392772,0.4530732993933877,0.49433099165501826,0.7005722605894646,0.656791027771226,0.2677924120867023,0.9525355028899793,0.557275413785718,0.7159402060226675,0.7946614176808027,0.3439224798346392,0.5482987894963968,0.5503319881161437,0.9974001083273956,0.7072274628472416,0.8644030537235569,0.6856707950864422,0.424636046409711,0.3415551989212518,0.7708154101239432,0.8177410632215782,0.7396916593028586,0.7132751611614693,0.36442309165338466,0.34530598717617145,0.4874581934615867,0.7242582115505809,0.7691010445069637,0.8377586856165847,0.7105865874298182,0.5672509954615947,0.430795094351683,0.6930189330440915,0.7624907184764191,0.6633665899737161,0.686390325819834,0.35301248733150276,0.35135122326255236,0.4209727042598611,0.7379109622069585,0.6865031405454136,0.7844422378997944,0.6841422287951747,0.5510984596848647,0.4714322105912352,0.5910990245303599,0.7169178940714951,0.7105373979984846,0.6686718160489171,0.3738868058357387,0.5165925880323644,0.4030906205105809,0.7701282605179746,0.6389157853986273,0.7664123810629195,0.7293956171195475,0.565389708796568,0.5103347817720546,0.5627003414001773,0.6636468400154403,0.785344047110189,0.8080234359223336,0.3787475710950822,0.45687890514944607,0.3504658755841243,0.6934910795252811,0.642733115905814,0.6472561604382974,0.7347294131561017,0.5885150456488325,0.6078282556552805,0.4511270209778431,0.6766770789922327,0.7105182721621359,0.6983206423753786,0.250752052270093,0.560267517980497,0.33531834114838854,0.6703284626626999,0.5228565530361124,0.6175432481603235,0.5864730259035066,0.5155139010625104,0.49041102942940107,0.3661247830100091,0.5790576075095208,0.5674054064912968,0.6845549041403911,0.2842763063119144,0.48992937446446083,0.40375488833312123,0.603715042286211,0.5194740716774467,0.7680549089672569,0.49083608750336016,0.4638870335907722,0.3995904091467511,0.30739366715362154,0.5885849969590602,0.6559845514867355,0.742480648300361,0.2138418964538124,0.6780720889685365,0.380578826311073,0.653015423329978,0.4361185845845977,0.4715266659059894,0.38845123848106494,0.5084440281351935,0.4740923707924844,0.21435288804762814,0.520106047019726,0.5656462085711745,0.6180210168336514,0.20721971478129328,0.7113144109903242,0.25829367220591354,0.562840999414811,0.5084101062309785,0.5899894247073936,0.3267377283168311,0.5727654574034025
401.0,7.0,41.0,0,0.9242377405658034,0.6993636225481916,0.25464710743243757,0.2565631272018199,0.6761921883665843,0.5424110822518629,0.5429271639375876,0.37517330248025843,0.38039351807274524,0.5240329962673419,0.8434665563192095,0.6559308981589871,0.4391176279850497,0.9768536266571712,0.5584842587942604,0.24609987209012582,0.20774509667656563,0.6064908575607466,0.6756880891402953,0.5505179895895062,0.26019375834165465,0.4131524337063291,0.45376428024365556,0.9446313083781246,0.5426110011239473,0.6492001678173849,0.868135808702088,0.22605169281722426,0.15156271557562084,0.269956063655707,0.7014946825725703,0.7328054109529503,0.5468505761360412,0.32819833778582447,0.4362806090766077,0.6112109579817041,0.9067301866009434,0.6086665146874846,0.47269746358427395,0.7656021720970638,0.3064927757151183,0.1556028874985455,0.23262672587226857,0.6594536065995312,0.7002430106945123,0.4196258328519939,0.28323814160952093,0.5526066423681116,0.6782646680452243,0.8472551401843433,0.7024304161256728,0.7918500964739097,0.7089180903304366,0.41224148798216154,0.2532537613842589,0.3393576233711931,0.6172423363964168,0.7268003718200374,0.3352924841988666,0.3704449790879409,0.37099948750148193,0.5051323333564949,0.6075380834131046,0.5394532531943982,0.6610518347749657,0.7270206971664005,0.528004587759186,0.19770090066340448,0.2056567995838729,0.8461749726759624,0.5887650507496041,0.4745861218114645,0.2582490535996374,0.5563335008865797,0.3393883787315526,0.7514248970544066,0.6430997613584062,0.6750799871731854,0.751942691589386,0.3706992470018386,0.25804062733828426,0.3583522601368705,0.49642353423292046,0.7017311885567803,0.34158423772489865,0.3482581284143898,0.3751810420324048,0.505173702630047,0.6849746998612295,0.631311052396808,0.6451972874598051,0.7438311668960028,0.30745341598528747,0.19724065418380055,0.3997941444997152,0.5292207552227084,0.5426622634924742,0.3972905067822077,0.2615236639445854,0.2642473086380273,0.5879998446792697,0.6697838799327014,0.6847705620789586,0.6104232720147152,0.7080032913096828,0.48693323731558774,0.32456155578221485,0.3535526974051637,0.4329833214401128,0.5570653965872118,0.31611975142502796,0.2487287804806572,0.4478946411663039,0.46287106864880645,0.6953005893521761,0.6715640519600891,0.6236361792695135,0.6543148063070577,0.5453838818868927,0.2836951823870717,0.2307534137806192,0.4159669200359348,0.5198768597505878,0.2971873024435849,0.2541375413359949,0.5152885702722201,0.5606724676869783,0.7033074311038542,0.5107026853191982
402.0,7.0,42.0,0,0.8314299601931596,0.7891978943690061,0.7090964670272898,0.45963385621134956,0.22758476190138127,0.4352373808830368,0.25205504114544747,0.44224970715080547,0.42848410005681625,0.47887045564741004,0.33451456330697926,0.4735613368098919,0.306970298211709,0.808043445276629,0.5028702699810533,0.49126820181372954,0.40204707012060903,0.06810071873358832,0.4923689762983103,0.3155211661146804,0.5658948118979575,0.4220173103150446,0.5138937729721508,0.46671641257458385,0.35180074743625167,0.41529919792921294,0.6352980363701617,0.5854141464161527,0.6937898148192622,0.8070629731750447,0.3623219712177506,0.5988748986988432,0.4481574950395057,0.6627102354174627,0.24040616954346028,0.6573427071952535,0.400399928753398,0.5139666507266728,0.412075362291411,0.7093930404556346,0.6355963571393564,0.556285814888861,0.7012890996232717,0.33408112118482974,0.37358791378768846,0.27136484944083167,0.5277388734546608,0.3734342253966114,0.5633350722736522,0.5198397850945222,0.7158714510218452,0.6449599861897638,0.8083630624685471,0.7247065370758901,0.7526391943640446,0.7320606635294599,0.4595855237444246,0.5348270404526638,0.3867895301611883,0.5957184034981307,0.43343357599464866,0.4125602344558648,0.263457050893557,0.20013127272251074,0.4769030480391522,0.7544675929035223,0.6943946754811099,0.7418484837022016,0.6584427405668327,0.3987460466277962,0.4719645263744796,0.3343691727265048,0.5535857052835425,0.5010446760847199,0.5004162260022633,0.4986015792775692,0.3777172527160645,0.39374284531975795,0.7627095302061316,0.7255994380454152,0.629572334967332,0.6399332997615537,0.2820777950182635,0.37930196209837236,0.24301164993905702,0.47484314921317666,0.3616433764156187,0.2994363341106879,0.3730504235160251,0.32406286648113947,0.49909036845696975,0.8624084682630401,0.8201121375849807,0.6293104978822951,0.694007283678998,0.39075301701242043,0.2253424827158779,0.30771051323534804,0.17149525086558687,0.35264741226567503,0.4999208022026453,0.4193463963937614,0.381636989956202,0.4666725871156118,0.7725299040010805,0.7523796538460374,0.7272036960638284,0.676361149720612,0.23606204958693686,0.3754130026787123,0.27233437683273964,0.4330735617984619,0.46385994915869105,0.48947396912865937,0.5479831967451615,0.5445282726519993,0.6218527030007541,0.8162861459051908,0.8039241303984604,0.7564994925482922,0.6653742040271096,0.2719069820236949,0.2738546953200622,0.25416068520395013,0.3247990289518575,0.519881024499247,0.4066618368952676,0.5055794139001195,0.502480641068356
