SampleNo,Subject,UtteranceNo,TrueClass,feature_value_0,feature_value_1,feature_value_2,feature_value_3,feature_value_4,feature_value_5,feature_value_6,feature_value_7,feature_value_8,feature_value_9,feature_value_10,feature_value_11,feature_value_12,feature_value_13,feature_value_14,feature_value_15,feature_value_16,feature_value_17,feature_value_18,feature_value_19,feature_value_20,feature_value_21,feature_value_22,feature_value_23,feature_value_24,feature_value_25,feature_value_26,feature_value_27,feature_value_28,feature_value_29,feature_value_30,feature_value_31,feature_value_32,feature_value_33,feature_value_34,feature_value_35,feature_value_36,feature_value_37,feature_value_38,feature_value_39,feature_value_40,feature_value_41,feature_value_42,feature_value_43,feature_value_44,feature_value_45,feature_value_46,feature_value_47,feature_value_48,feature_value_49,feature_value_50,feature_value_51,feature_value_52,feature_value_53,feature_value_54,feature_value_55,feature_value_56,feature_value_57,feature_value_58,feature_value_59,feature_value_60,feature_value_61,feature_value_62,feature_value_63,feature_value_64,feature_value_65,feature_value_66,feature_value_67,feature_value_68,feature_value_69,feature_value_70,feature_value_71,feature_value_72,feature_value_73,feature_value_74,feature_value_75,feature_value_76,feature_value_77,feature_value_78,feature_value_79,feature_value_80,feature_value_81,feature_value_82,feature_value_83,feature_value_84,feature_value_85,feature_value_86,feature_value_87,feature_value_88,feature_value_89,feature_value_90,feature_value_91,feature_value_92,feature_value_93,feature_value_94,feature_value_95,feature_value_96,feature_value_97,feature_value_98,feature_value_99,feature_value_100,feature_value_101,feature_value_102,feature_value_103,feature_value_104,feature_value_105,feature_value_106,feature_value_107,feature_value_108,feature_value_109,feature_value_110,feature_value_111,feature_value_112,feature_value_113,feature_value_114,feature_value_115,feature_value_116,feature_value_117,feature_value_118,feature_value_119,feature_value_120,feature_value_121,feature_value_122,feature_value_123,feature_value_124,feature_value_125,feature_value_126,feature_value_127
247.0,5.0,7.0,2.0,9.209072704019883,-0.8275357418785615,-10.224517720114253,-39.66627060337839,26.521735705624614,1.4926532280650846,-12.765386075962638,-35.30948758288868,41.36117811684347,6.880849800086176,10.570866435423115,-7.893537726748926,15.690010260007238,8.79894944234098,0.8362801106601085,-7.7996186818374955,-37.503812902905814,29.744020707746767,-3.7417123732962185,-19.430608528111517,-27.620681870734952,46.10412066373267,-1.8789824008073621,10.832248687983029,5.489546707908249,12.488666171538984,8.54301424820956,2.4694057339054423,-4.089983740847698,-34.76850117846121,23.72786856429674,-9.37868940884491,-18.558937754480677,-16.454138830886766,47.34104142658878,-11.801502580849176,-2.6200501459236105,3.0331880498721437,13.801491177632368,8.57116238462534,3.7005156458392987,-4.787470575025823,-34.76926203977044,14.291698355937072,-13.975877909083936,-25.582173582374278,-30.60872729238847,27.644955062959344,-7.202061524920002,9.970358356100782,-1.767038009675073,3.7105081691681736,8.578170956164485,7.671225025952098,-0.06997843125375638,-38.5108392848018,7.5973165390727235,-1.4196724620007488,-18.13302108249164,-36.5059868719683,27.4582559168243,-0.5994764524055567,6.671534880749962,-6.954934695612641,13.443139386069968,11.854779902076944,9.888104218206983,-1.14604880994674,-36.42290530097269,-1.416022122476083,-23.11560642104685,-12.808221689459911,-32.57587403859964,20.87056049335067,7.840554711025682,24.772469915152733,-5.0582090618964575,12.072143022097638,12.461022233954981,16.347865496218926,8.193370614225659,-36.23947864275139,-6.251898326082422,-26.577989161932706,-7.338349120114652,-36.99578905777954,15.152308099916363,-0.03299782513913634,34.71648044101385,-3.272581246904255,20.923132889092418,12.238809692290674,10.45431130524439,23.10018961707687,-0.7076820303265453,6.02054176376474,-16.745843269599924,-6.589378973043473,-16.307137456100637,20.614193363406653,11.990065664281621,26.85635545704124,-4.648396949022402,3.159995392091117,16.17976545839272,23.252608703369173,42.50884048314928,7.413008860735229,23.598158464098574,-10.266874351497739,13.99176330701629,-14.145511857212577,24.175577832622167,2.447551002138807,12.305981682663143,-5.043434707025171,-1.7364872160458074,16.984725629891475,21.19027701614545,54.515692966125094,7.028746836725976,6.544751530750461,-33.30950293122634,-1.8420144169670614,-21.337884837465655,22.79754776772679,2.347967276577608,14.707595791904449
248.0,5.0,8.0,0.0,6.779849765754334,6.058966809079485,21.90639063877312,-0.7540917182906066,1.1273278580961268,18.902529467350785,5.612489347936811,-2.3808115288791787,19.119779345819342,12.16138865155796,7.161109262310515,-9.829283334240174,7.774759175227066,7.216089591999936,6.240544214557934,18.506242105084898,1.4329852786955644,3.984688742938048,7.697164589293896,2.548440529597533,-5.135812442509134,3.8000879465941,-9.170360119486068,-4.268006610747296,-7.002227306201199,2.576906782856037,10.059385549109605,8.653513825740282,23.078387751866615,9.193687502465865,15.028712364999425,6.955313079225351,11.708313459047234,-1.7871624823464096,2.5172449301213984,-14.682959176124934,-6.223403140699776,-15.472939672469842,-2.6321932592070074,10.229293654049146,16.492719185884162,22.4544475227351,8.886187091793362,17.48094025714061,9.052377458395195,11.021881347930975,-2.944425368058387,13.658389115490802,1.5094320451518044,12.412158422997498,-2.8110620270896427,9.078912835570062,9.132011740882252,11.823551253824231,30.583357532868472,2.4868590662943264,11.126909633112211,21.034525379033226,21.70168047015275,-2.1554614080754226,18.181222618861206,4.945793128290775,5.136304532720641,-12.478068470201954,4.851248809780152,12.145237770356315,8.935279740535385,23.377083097037996,11.42178777570905,15.842968618281649,10.951910784948835,15.354388274958113,8.772256601839285,13.206605418502598,3.5373328926227408,12.740434463136744,0.8629800596219022,8.574285713134689,12.737785281752195,10.447840472900598,22.082823479754882,10.42131686737189,13.271672697979225,6.076361436737332,9.956091272381919,2.8194653604953035,7.150148991371197,-0.8840748989625994,6.52875686481889,-0.5829460324509808,4.670075389204385,13.604089141648974,19.503849477167073,31.588249998071706,10.354019493717823,20.286083573581582,-4.418726761500801,11.646581180546505,-14.4467097450017,10.472272420481534,-14.785501040012024,0.918402292129061,-14.992173547790564,-0.9297512568390106,15.007848301572567,20.420172783361018,24.877284963135757,8.55299473817719,20.48539077867494,-1.226124094711497,17.90961786495656,-5.812355015973146,15.05056285492132,-6.781582286810825,6.544420288040177,-7.167797541638912,7.697829222134711,14.148857501813545,19.8691209096111,17.675922161392485,6.3029894347985715,15.30548800005712,-1.15784441991,14.518937853624713,-4.485654871176376,13.838354883587456,-6.907985514762197,6.8243520949045084
249.0,5.0,9.0,2.0,9.512719731907467,-8.435252100737497,-14.051145277927091,-33.187401732064714,27.897927241558847,-4.448695471352583,-17.390036597894706,-36.45481116910487,30.778766537651858,0.9253050112176702,0.4540465897962069,-16.92432250591216,8.105838573435925,10.771903337245917,-14.079825968156648,-18.698300668822448,-30.772012395920285,30.372201653887164,-10.77524178162271,-23.690622736071294,-44.695413220500726,24.17104298459771,1.0985624906437919,6.83596269607535,-19.315863419682902,19.0016757745185,15.391186406934263,-22.28226711693111,-30.637608403498636,-31.819308952205866,70.62349835563943,-1.6852966951527881,-10.683172442565013,-45.32646917153536,41.2269032672701,9.271391283084204,24.2739638574087,-4.904900276579768,7.110555017685069,16.34267890434687,5.757210660914472,-23.743965243522407,-57.34243082258047,81.81435713518641,-22.081917472626017,-0.13429105197339708,-40.066086120797806,50.67217713187054,-20.137973524838102,8.39550820878485,-10.17757016987587,18.6554242449729,16.362780052034953,3.352266555274674,-25.629770045590575,-55.70733896869414,82.6526357948897,-19.368456133510012,3.607258190531289,-50.56802329173387,45.71284434162603,-12.15712037166743,7.405396563876401,-15.728567978375255,12.23366618986507,15.160242132067909,-0.3590271203190694,-20.924005404614338,-47.68443192363981,60.81210131192643,-6.126848823107821,-1.0733827905247735,-46.88965730141981,40.081003268359474,-2.9277121676465945,11.62917499704181,-20.124571850874286,12.753739363363373,16.948126732675725,-13.313974068189673,-33.342717490254024,-59.29305121387876,81.58947273871937,5.605200889586807,0.21288510902986552,-65.1100826989894,52.94280536667272,1.4292867873005677,16.201020416400706,-18.97143047412593,20.518758100137543,16.27050014442416,-5.733794957641972,-21.047434607607673,-35.29854548753751,48.840033347524326,-2.632188755944978,1.2917473650601101,-40.011321008878994,23.25360223525622,-3.9333500743180996,13.799436733636846,-14.308021659774834,8.165031575247784,16.2135425294839,-3.979930960082493,-25.388483625784843,-46.91823554726721,61.461551979978644,-7.051989373573613,0.4944957290385653,-48.27748097510342,29.575260493050024,-13.407390399589426,9.221028208304094,-11.783992717781752,12.188787521799327,15.518720540458807,-10.318000696573819,-31.958632170093498,-53.62704841382706,43.93064288605321,2.198099996402978,4.584078029223213,-47.62757024224665,23.824220725570456,-6.665969551021852,14.012704205238894
250.0,5.0,10.0,2.0,6.223430501092199,2.8262090304605576,15.026288180367725,-9.451864429237592,-4.035384939005948,14.613984471014044,-0.8211924738816602,-16.2717147020874,4.304833096112407,-2.557373662876298,-7.506117320766742,-17.38171234180865,7.080758469504227,7.809328160987244,-2.8943049464402013,11.639664474221417,2.619718750132041,7.467974536829228,15.930453614109945,20.93619339473515,13.210204379578725,13.169050902365635,5.677092078753937,-1.3004503370150604,-6.5773526675941465,4.802158488634274,11.322879593561805,0.1926054224336113,25.576764789245555,20.171159771355217,18.907484016710672,16.17938193265136,18.272960580122813,7.397098649007663,5.7162766888479375,2.0118209227830657,4.0315229432893345,-7.459550331579124,10.245296741356288,13.822911551317766,12.837129996542041,25.763821187404552,11.77291838442849,21.628237383409616,3.521712493802504,17.09457743886931,1.2731282875618382,12.88969179529321,-6.24986852317856,6.240857699330399,-11.173712608846106,1.4859276806988957,14.060383719016178,17.20129941454662,23.521182305666674,7.921753052736853,22.222857284876884,2.4694186803770624,20.15662335802777,5.281559303697499,19.564952093430147,-0.09441855052611459,15.111411033812162,-3.7677211284575676,12.514894821594694,12.006195637427625,16.872246222943893,22.966877146520538,6.330699807919913,18.86032853934955,1.9936460237176878,14.194037814692129,-12.350409712149247,9.410340830458322,-11.815686314346383,1.5838238613806541,-13.202375461354727,-4.3607685875699405,13.5426252491703,19.444811424526566,20.202535285655028,6.0289319929957905,19.60358988625672,-2.5809846008896282,16.350081806737904,-8.869769081958179,9.77877617045631,-9.650235976089585,3.348695754597057,-12.272629853200376,2.2328308114420126,13.760902833077358,18.90980287918374,20.433871646664674,5.103976743170612,19.69455762874914,-0.9020696289109753,16.563112758695222,-2.9257622501979066,13.265507442280374,-2.68188305418317,10.469613225522068,-3.237111498910597,8.777945227915485,14.407504658640281,17.35180906308844,35.71414627278785,12.211235898690859,31.380568848250743,5.149641721993628,24.846870087889396,-4.383526960849317,24.467176873933376,-3.516418783330885,9.831687595684123,-1.5181160031904455,3.693158168028755,15.10407133398681,18.166804989852594,29.15113402898614,5.627224389709551,29.12132675651313,4.530295102725386,26.957738540806726,-8.46783680177003,18.550262515101394,2.71274326069462,9.043926965772917
251.0,5.0,11.0,2.0,6.150054090914708,3.4305468051911,18.65147489712987,-5.411257968002626,-3.3649008295294394,19.034989035654544,-2.613869972231869,-7.7112298295669115,12.285148369691345,0.15845655445587054,1.0489638532607823,-3.1487950196320003,2.4169796646989155,6.447884277400714,5.684038215039899,16.552300723722745,-13.028192571226436,-9.769538190969866,6.928479652261158,1.0666491638979956,-12.217503260298779,15.877229271050396,7.1237840863671105,6.46889639445287,1.3413598633574393,10.43141489564788,7.037160742529392,-0.733459933038779,10.210569920147137,-2.965692588226116,4.0552026410362245,8.391551820164114,12.106534580448521,7.965006232745884,13.543675398178712,2.1471027488447154,0.2857708002286634,-9.52466785552543,1.6053572590575358,11.173801166287264,-1.1098555615106054,21.854603857181303,19.12146425904319,18.892011011867815,12.817546258766841,15.668975882528146,5.9976951643274115,3.526598310464423,-5.71507341473652,-9.009151813484056,-9.152372993807923,7.700013893730096,14.148878691510456,15.436557913908723,28.08875763133159,13.40748567539597,21.262212838512223,5.8408041112269204,17.17569354746676,-0.9822142420615075,13.539016152174353,0.731112247263879,9.957181156767302,-7.52020712166296,5.434682151582116,13.915113528500529,19.67106241368973,25.32357045288858,10.727316479855899,21.58583295172388,4.970107797603193,27.413127843938312,0.33659474295074887,17.266072665778882,-3.3849536729031864,11.0734712404258,-5.83269924382874,1.631014981643573,15.342580152889516,22.628203208305184,24.238216384153038,7.465387405892834,25.19394364218986,3.1676429189175814,23.420692713728936,-9.021574938722452,18.628946125489225,-6.222750374162346,8.668936317673111,-11.851636424648875,6.371275633564905,15.382587151911718,20.509708577511724,28.105674400331257,8.470915887825734,32.12630044678064,2.080622566217685,18.773108379760945,-17.20746204654032,21.951496195547648,-8.925696067858883,4.742601775437582,-13.579479759353408,0.08461133376029882,15.080760942822623,16.17959835002802,28.937334391856947,-3.0258498045448112,15.721707380558366,-6.182920169716497,16.837970750375035,3.43272206479629,29.98349638480708,8.534416717785623,17.175245962758638,-2.1496719820835293,5.520901178921576,15.252888866160182,22.181186699460568,22.19509206863193,-1.4973397618077462,15.315401202917212,-11.033423243149773,12.942595158527634,-13.414199737751863,22.14725051808067,1.55593042003683,18.934681520539645
252.0,5.0,12.0,0.0,10.263540246129855,-3.1118123682633256,-18.280342981791335,-33.145837395018575,40.01055377678234,-20.41432551530273,-11.254638388799563,-38.539505161880044,22.374236859922643,-3.2000426869098106,10.008025338876282,-18.80986700355985,-0.03902200963692054,9.760996392276606,-0.6695688344103209,-10.03370604239973,-32.82591058933572,33.59659172139648,0.2975616894224102,-7.640968019040011,-19.602767620757326,35.94080746276998,-6.073530393980374,5.944031444411931,-21.191136309370734,-4.188437283462632,14.004727313009484,2.050864379266362,-11.873718728462086,-42.096761175762104,20.651778459354418,-4.00629492571527,-6.427352500970086,-35.152389183850936,38.32284119640688,20.866708492928975,26.662800374413646,-23.474797265431583,-11.547329532105987,14.530005124018821,15.305191156968794,-7.759118063436718,-53.3702411094456,40.60334636931382,-17.248525913476186,-10.709483147093088,-37.844398745634635,67.36553734576918,15.671843022525914,16.86020663538201,-30.133365931597965,-14.090156149069523,12.597687056358824,17.56166988705157,-5.736713284994725,-56.894483532005495,38.74897580548179,-6.922846392349781,-8.48151931555042,-30.544766503765874,61.46646867817141,-3.95898833245354,14.466335041339995,-22.689161423189802,-13.465379463539273,10.669516615513928,13.717394141209574,-3.4018954441874043,-47.753933479148614,24.038424497458113,-6.499479473975939,-15.28251368452437,-30.362634373177958,45.323052956941225,-2.426523626309783,17.649598192501028,-16.018328787405288,12.619559263079971,12.574110039129355,10.279101096270354,11.3872342318691,-13.900166559735762,3.176281157986562,-5.963984999205966,11.139338301434274,-4.864836767406452,14.771181112731659,-2.0828898325368237,7.2819825188239085,-18.93370309549505,-11.940617800117488,15.320100168111402,14.700367776050665,20.398659263296672,1.3385234132384476,11.238245472524659,-3.09042954685064,12.759281949197456,1.7249588098689677,17.021434422594382,-3.1987005268685444,4.109033422332418,-13.476447820971377,-2.4286204192162786,16.506153118854872,27.94098992164463,46.02886800500927,1.8202721081421454,21.310132961987623,-6.023089776394109,36.77306707456057,-15.019700764462378,51.68418268581951,14.342217792738026,2.9879041782780256,-0.5567604749626929,6.652172919587885,15.225853640016492,26.202874158994433,52.87617047463383,1.6735397077852656,10.549062057822045,-11.039784593522118,21.454545773323428,-11.806701729244855,44.47135658257035,16.548161196274393,11.527114676588573
253.0,5.0,13.0,0.0,6.123961810356361,1.8519278961625136,12.427388664359087,-12.271570959583975,-4.053906907545444,15.793890996904327,-1.747480252709917,-0.025441866574152292,18.5650716542797,3.1233160008233805,16.07040282435612,8.769080146092348,19.20851934286951,6.241673439976331,1.1623104996458389,12.504227498633737,-12.011728870247946,-9.547753556927953,8.418459542577109,4.044487497806378,-0.2809924137622015,17.84419849139115,8.112114238459819,8.781507845771664,2.102572004184103,17.937671158151232,6.394099182175437,1.9405324387696712,14.017960880722178,-5.986297248881334,-0.7771523304133771,15.09813759675029,10.252974821955194,-2.1233917832636293,14.069410683663275,12.930420493266158,9.360216881800755,-2.806375747349239,12.860986750620562,10.739601900576577,4.252686449097923,25.1661896810543,15.74337952854779,11.823461299965643,10.829026884072412,19.18307202455177,8.945719187683926,9.686078197728333,5.892716903932445,0.9487475218493949,-14.857229924728141,-10.82094574530699,12.904046909865418,9.48425218147139,25.708032706927618,12.70614934522283,16.199350657312483,2.8385768359287282,7.757442284276308,-5.000810522689832,6.3486014650246325,-3.7820156329613788,0.7651262254555096,-6.601127034440246,6.6521698250797465,14.52464487565231,18.50338461171581,31.83173995262762,9.664770737943579,22.42687750431402,3.4574697622753967,19.350868436832112,-2.7492757979824605,21.006548893400037,-1.2180709379540036,16.287111399499395,3.5498063310652115,12.745909263130676,15.365164867348456,23.20974670163636,47.78585251379626,11.150079245329032,26.592916393232347,-12.464130693949908,8.389955540916466,-28.688288517374694,18.141137271421893,-6.1971633403759565,6.297939405061037,0.2880680160984097,0.8121576035858253,14.963700155235085,29.312746992638488,52.27151999030084,8.996363614262705,25.626881103634986,-16.053737488875637,-0.9709030670125496,-47.16123453000679,38.32548160493963,2.3874015462024576,-7.914597688218742,1.1362823830829143,10.532012078719148,15.160625792087336,20.97478624315736,17.715892647433634,1.0331469484917895,18.514324506318104,-4.980368874639846,12.718617910488186,-13.46951490125856,12.409728209459422,-9.982596969314532,0.7888698028479674,-23.647289053486393,1.012426089035073,15.299098179129306,25.69923998535777,39.710337232173956,-0.7709065139181238,24.344740013921577,-11.269356876476289,1.1769381655272566,-13.07238536788974,55.90543184553902,7.553927602279706,-12.65787761898419
254.0,5.0,14.0,2.0,7.136472261086013,6.114712651350196,19.591277610275323,0.3730183493159286,1.1650450692080756,4.588422936854505,3.8887675974488016,-5.273003937664884,1.6762860620925268,-2.443018763132308,2.1339582798456953,-13.162817703790122,0.3196789308372996,9.894429938752829,4.108076227148872,22.39655642357413,9.601734565343582,18.743396414624925,15.461801493195702,24.9482966536012,-0.05807470089266494,1.7911240039339202,-15.554749288125945,-15.087329833108395,-24.708440410508103,-9.65599738958907,8.585963731512313,10.39974665002899,25.344394005234484,0.5035068669852589,8.035034449931798,4.872950505281516,1.0959403491186568,-8.047237874883734,10.121972052266482,-10.824423160166598,4.659721520036187,-9.78028129257515,0.3797614296387176,11.586834955182736,10.941332769487278,22.23160433674461,4.940389746873813,10.84788013027715,3.628980232436764,12.505299294890733,-7.877193326112948,-5.454001397396723,-17.271808512753164,-1.6953059678267712,-14.278756747264396,-8.038921154283662,16.029013361980933,17.180907529687836,25.090689048468395,2.984291811247546,12.016849012593196,-7.72882187292669,12.740198520425505,-4.389442309636762,11.006240517150703,-12.702410335032367,1.526447056975669,-20.117626501347317,-7.633732537522486,15.892795092277465,17.868569258324026,26.81579978643244,-1.2961868563051813,16.400790963124425,-9.101594769050887,14.762528790821102,-2.4095905575580896,17.05155682133445,-9.828294547833575,-0.37909290707026644,-19.875992729819245,-4.589853495052529,14.500316849305262,19.83964073924362,17.24294924101156,-2.516466072357181,12.959866129337604,-5.985565962572972,21.775542542034984,3.5888043708417845,25.561904196766676,-3.25944045316994,6.877023997476336,-20.766982210593465,0.5319365209288536,16.502450425672716,22.46967779130177,28.78945377400821,6.357942844445895,24.425401270993284,-7.343794683285061,18.601753539678803,-14.204749126763097,14.955400912208814,-19.40705798043846,-0.2742514231567057,-25.449507888025778,-7.2512492188319,17.559877239398862,23.21188807337784,45.754329099081865,-1.4893718026661114,12.41793194759188,-10.82431177801099,24.926879493582874,3.457931691704859,32.14484831085653,-14.873556412629013,-16.794431591305013,-21.522985673562133,4.663567237027566,17.14953262482892,20.419530458503953,16.211917200340476,-2.589919598596781,7.751762457745946,-16.680554753829917,4.973322234557688,-14.797420228896758,11.40928669935645,-13.248472979220349,7.711818447564309
255.0,5.0,15.0,2.0,8.98905952656895,-1.9298650841892109,-7.689759749084454,-35.48840533763871,19.667920046718283,17.039938083766373,-5.653067638408352,-43.3597264746717,19.7166056228033,3.5062231154357013,6.812318057702043,-26.3284467851974,5.194597993160769,9.299235437365915,-1.9564163713472447,-11.458078519910332,-33.64852727534211,33.400988829934384,6.695232316481261,-8.608098332581307,-38.011599884319786,22.70454567839255,0.16484274560088683,21.037602457931612,-14.307863667374171,5.518982058200523,9.184469417865708,-0.31428880448083457,-10.296966094625894,-41.34104767837184,28.074790298247887,9.740528395583109,-13.691655564031082,-47.01936259932184,24.62200957493932,-5.47316719252813,10.606862270427767,-5.057851354715137,18.75131517809898,9.665543470247192,2.9161450008859413,-7.966586619202739,-38.03041132360527,29.992737127750523,5.413941170446498,-9.642201103593791,-42.908208174082,29.637327961343303,7.190699378330887,20.378483869981185,-16.175319530965886,4.211498282183616,9.99379472821697,1.900552015393453,-8.623391946208168,-37.14058156584709,39.69260212480416,13.58124614764923,-3.0982232623620054,-36.220165469437546,41.561649051449805,4.4737254994437405,8.889736067780664,-20.11431283641768,10.816082292821072,13.280736979783955,1.8391555611287946,-12.388758206918345,-33.002153794668835,35.01175428609637,-11.262067482820282,-7.866017772054341,-36.82310046574396,19.424641879247233,1.8771321267950083,21.975653667219607,-4.646570589554118,4.61139480619311,15.502149786910058,2.0016038682343664,-29.535987228893088,-69.19185521236331,37.69085359637562,-21.54384412648404,-7.013030429832405,-48.4456063398061,44.724206702071406,-2.798703157590665,15.688442284855995,-17.333527548665746,-0.4382905020042318,15.320493969602898,14.8824231853239,-14.695924765766174,-55.11059276445411,41.121957870596255,-17.94706827298836,-2.691382883830552,-46.0041439982571,43.08389032522546,1.8560334842316002,27.48002901767743,-12.923148027419552,9.727849119862348,15.730937018363129,2.1013445434294,-27.041075665589254,-69.2427200768207,22.477090007696642,-20.45024337272203,-4.999370778640475,-44.90321717578713,40.297539044819146,6.961645148612679,24.258792037314887,-20.382444815776747,0.09820210440433436,15.337432972659796,-1.8730961683909753,-17.890032535644806,-44.33165251151111,10.58296634479676,-20.57580157145197,-2.918450595050933,-22.347625615496963,39.00365849871166,21.438637919201096,24.843155864290292
256.0,5.0,16.0,1.0,8.424049964178861,2.082378656615711,-2.6224437058524392,-29.39858118574847,5.838712296725185,-9.45016474368246,-18.546472443913576,-32.47958667584122,20.60453785560205,8.921722612251553,15.265403548195247,-17.5290458234795,-6.321263457160914,7.603102837032631,3.6417049830963584,4.924180724134486,-26.758040933259444,12.993229044741,17.281150641420183,-15.0485593434442,-38.551206123641315,23.654397929245857,0.6595655844092578,-7.429179601128047,-30.071835632305124,6.4946940170938445,7.457456429152832,5.991663522536112,9.184726440290046,-24.483878987931757,-4.533519087841061,-2.429159610484808,-12.109837023526303,-20.63400681576177,35.950166225321915,18.987447677659773,7.178814883843945,-10.938403020545664,8.816692169799703,8.700143718368286,1.5424055557961927,5.760719903173774,-28.615537400814663,-14.375087852725253,-17.68900507392141,-13.695314674239539,-16.126211993813364,35.1344556928054,16.90360083423727,17.028058637910878,-17.70124367350275,-4.702819541258768,11.04605752543497,5.020020595942506,18.395372607122518,1.8239779466236425,5.564947808872307,0.911575770906567,9.719507151795785,4.396468160186462,19.169843122549057,9.05164463736352,3.6487451972148666,-17.672087155143114,-9.11592058110948,13.681929416283094,9.988783035774393,28.496757770912033,13.749332338687628,13.583032123336205,3.277440426312637,15.841063019583311,9.603814349519197,19.595604069245777,5.160539966487019,5.595510627729373,-13.745578328003205,-6.342301098525781,14.368917154503851,20.133455415270877,22.290138337631237,6.44593910764008,21.098280775708297,2.9448597766320885,20.570123714623698,-1.1717007290619852,18.460894549245314,-4.257088007549624,11.364290996028666,-7.2944745373929445,5.446747168845475,14.494732594405779,22.273036877233846,43.175784487338206,13.007498753422151,26.716611704200798,2.007677108733553,28.049411228687834,-11.081021026686955,34.1910616938267,6.645819886829996,12.99725462869762,-1.7563232441394683,-3.4607722693472778,13.25770653599819,21.00643835489444,17.741023657360078,8.954862065612458,18.54631269811279,2.5971293727510614,15.106428378953048,-1.1663336754741862,12.558769092806713,1.0912062725045528,7.226662640474281,-1.4043372140045818,8.916308492606847,12.72896451226384,16.105054660029044,33.017676894394874,9.266662457085701,39.06000196728983,9.378674528448485,9.722533054874155,-6.9839371143433455,51.59444101144459,10.323188552436365,-6.959785005712725
257.0,5.0,17.0,2.0,7.783621911855869,5.36394917702263,2.2416869116047238,-28.189492489159893,9.573331314249097,2.8042545794409603,-12.489047592835437,-24.03961914835278,26.213370679845397,-2.7077728526824294,1.3279274768687634,-11.954137917133277,10.100405489416973,7.33758069358389,8.364129410432882,8.505387816015077,-22.88886961204758,0.8964146440372265,0.9460659178717151,-7.043873634587454,-29.606528630907505,16.121049801157515,2.130310296573554,-1.9914907130475923,-12.159421968473536,6.295920938783581,9.345365101417938,8.164019992350088,17.768175373122457,-6.346273004494083,-0.48429273651131305,-4.850926127922498,6.796891346131685,3.497744863465458,23.87633775521709,6.854094429591134,3.756699228287112,-17.01971241023431,8.842605378202855,14.553282673631806,17.08470291882166,30.279282309313412,10.07148460941942,15.938519258198411,-6.038925011778365,12.29099776668217,0.11209248731705218,24.95400706779493,4.482790899836099,14.954925809278476,-9.650407056386245,-2.118269599920464,16.624904284714276,23.45030770293329,33.86809260688309,10.537364283780242,33.92168231848599,-9.271634487537597,12.761639031063877,-14.146862725816712,35.02302349286612,-0.7294055748195492,4.13193994392537,-5.21844273175667,9.314181967843265,16.267306473716403,18.888074903004448,12.53873926185161,-7.590845992472364,5.01248902242158,-17.958500157906098,3.6652738488836376,-15.6172802668249,11.963040191724092,-13.499400973636083,2.785006516688772,-24.06141726087749,1.4793404974818167,16.759604228388508,30.170415972456304,25.145542345283978,-13.766776133915503,11.58965909402772,-31.813158161809902,10.615286774978994,-13.73362677179368,36.04465731510299,-11.360060651733976,2.8549109567958175,-17.18527857451158,17.462456820060247,16.95427105732341,26.244341623527546,28.968069447268242,-11.80174435062444,13.953564148484414,-15.571235622147478,17.660954517400377,-5.746515649182509,39.50149995371761,6.178847854862136,14.678370610896671,-6.8281019623272385,15.365586811658728,16.340482458193396,29.54602325763595,31.09638407332256,-0.8260779238196976,16.671412854295205,-12.353237274958607,26.802822505972696,-10.153025671853475,22.357115606823353,-13.224750145476099,4.533861095617303,-15.21452262336831,8.711097618364798,16.193878893213853,19.41170730199798,21.364349224117323,-2.8323815507259664,8.651407839400266,-19.54217782255543,1.5909170151849934,-20.865624195444493,3.855442980136251,-17.61336929528829,3.586490794391738
